Packet;Channel 1;Channel 2;Channel 3;Channel 4;Channel 5;Channel 6
787043;421575616;413081292,8;-9234892,8;873489,0666666667;22898052,266666666;62030651,733333334
787044;-370118617,6;-366552537,6;-9236910,933333334;882389,3333333334;22908027,733333334;45683707,733333334
787045;72543202,13333334;73335334,4;-9244445,866666667;859665,0666666667;22882969,6;57486331,733333334
787046;226091520;218824341,33333334;-9254212,266666668;849139,2;22902050,133333333;50299251,2
787047;-437887185,06666666;-430744904,53333336;-9228620,8;865962,6666666666;22902822,4;52819754,666666664
787048;365776145,06666666;360205393,06666666;-9242009,6;846336;22885896,533333335;54960686,93333333
787049;-128754150,4;-130439074,13333334;-9258248,533333333;869141,3333333334;22880008,533333335;48174711,46666667
787050;-219516945,06666666;-214112093,86666667;-9237546,666666666;873681,0666666667;22894421,333333332;59618022,4
787051;405942813,8666667;397250478,93333334;-9255530,666666666;853017,6;22871368,533333335;43586875,733333334
787052;-404886741,3333333;-400340945,06666666;-9250137,6;892352;22901294,933333334;64071808
787053;138389081,6;137962393,6;-9246020,266666668;883016,5333333333;22877785,6;39257898,666666664
787054;165943278,93333334;159464179,2;-9275656,533333333;856081,0666666667;22869013,333333332;68254677,33333333
787055;-416989657,6;-409773930,6666667;-9246766,933333334;883238,4;22879445,333333332;35250922,666666664
787056;395861585,06666666;389373073,06666666;-9243963,733333332;858389,3333333334;22887880,533333335;72044433,06666666
787057;-192906969,6;-193344371,2;-9264738,133333333;861585,0666666667;22852693,333333332;31654455,466666665
787058;-157122743,46666667;-152583513,6;-9233954,133333333;865873,0666666667;22869883,733333334;75380036,26666667
787059;380052134,4;371366506,6666667;-9240942,933333334;871603,2;22879991,466666665;28564450,133333333
787060;-430066581,3333333;-424654660,26666665;-9256375,466666667;869030,4;22877162,666666668;78175765,33333333
787061;200535517,86666667;198881322,66666666;-9253431,466666667;846007,4666666667;22846327,466666665;26088366,933333334
787062;101463018,66666667;95933073,06666666;-9262579,2;860697,6;22843093,333333332;80339818,66666667
787063;-386334856,53333336;-379197700,26666665;-9244142,933333334;865792;22857164,8;24292953,6
787064;416030007,46666664;408760021,3333333;-9264226,133333333;854186,6666666666;22847010,133333333;81841817,6
787065;-252713834,66666666;-251885410,13333333;-9266325,333333334;864597,3333333334;22850013,866666667;23152866,133333333
787066;-91179618,13333334;-87600759,46666667;-9248401,066666666;859571,2;22846604,8;82627669,33333333
787067;344654592;336191168;-9267430,4;856217,6;22844096;22704746,666666668
787068;-445150993,06666666;-438999803,73333335;-9241442,133333333;876352;22855317,333333332;82703714,13333334
787069;257584571,73333332;254693363,2;-9253009,066666666;865164,8;22842461,866666667;22994252,8
787070;34307093,333333336;29809041,066666666;-9238161,066666666;891750,4;22896405,333333332;82026090,66666667
787071;-346502937,6;-339683959,46666664;-9261900,8;867618,1333333333;22858304;24032000
787072;425789410,1333333;417866679,46666664;-9245811,2;866909,8666666667;22869853,866666667;80638523,73333333
787073;-306626022,4;-304634615,46666664;-9272640;849715,2;22856337,066666666;25771801,6
787074;-23192106,666666668;-20727714,133333333;-9218700,8;884369,0666666667;22876561,066666666;78605064,53333333
787075;300660181,3333333;292542839,46666664;-9287069,866666667;851020,8;22851409,066666666;28140040,533333335
787076;-449557777,06666666;-442907387,73333335;-9255065,6;880337,0666666667;22878306,133333333;75919744
787077;308135897,6;304054028,8;-9247692,8;853700,2666666667;22878045,866666667;31098176
787078;-33945898,666666664;-37339438,93333333;-9260309,333333334;864631,4666666667;22875251,2;72661145,6
787079;-298552324,26666665;-292196121,6;-9264819,2;849356,8;22856891,733333334;34625326,93333333
787080;424976153,6;416615522,1333333;-9235033,6;863790,9333333333;22872541,866666667;68926169,6
787081;-353329207,46666664;-350219899,73333335;-9246306,133333333;868800;22882013,866666667;38575837,86666667
787082;45068855,46666667;46352456,53333333;-9221354,666666666;879556,2666666667;22875127,466666665;64794973,86666667
787083;249025732,26666668;241481344;-9279470,933333334;836787,2;22859537,066666666;42847684,266666666
787084;-443357098,6666667;-436360264,53333336;-9217403,733333332;883511,4666666667;22905655,466666665;60376640
787085;350832951,46666664;345672618,6666667;-9232072,533333333;854058,6666666666;22869683,2;47329390,93333333
787086;-101674504,53333333;-103863654,4;-9246054,4;837952;22857979,733333334;55745403,733333334
787087;-243618747,73333332;-237918489,6;-9214779,733333332;874717,8666666667;22895180,8;52015108,266666666
787088;413578666,6666667;404940339,2;-9243485,866666667;855833,6;22867925,333333332;51065975,46666667
787089;-391777322,6666667;-387636561,06666666;-9247112,533333333;861499,7333333333;22884053,333333332;56727048,53333333
787090;111925465,6;111973034,66666667;-9224029,866666667;876595,2;22884049,066666666;46448251,733333334
787091;191052974,93333334;184226022,4;-9232418,133333333;879590,4;22887116,8;61273420,8
787092;-426705356,8;-419518634,6666667;-9257262,933333334;851767,4666666667;22826952,533333335;41960341,333333336
787093;384733525,3333333;378613755,73333335;-9236829,866666667;860782,9333333333;22854493,866666667;65630246,4
787094;-167225783,46666667;-168162854,4;-9230382,933333334;877811,2;22875511,466666665;37725644,8
787095;-183096102,4;-178197542,4;-9255453,866666667;831854,9333333333;22850905,6;69700411,73333333
787096;391774097,06666666;383051827,2;-9255022,933333334;870195,2;22871445,333333332;33869849,6
787097;-420973614,93333334;-415909222,4;-9249676,8;869431,4666666667;22878865,066666666;73370030,93333334
787098;175784678,4;174607799,46666667;-9247202,133333333;847560,5333333333;22840460,8;30468288
787099;128144563,2;122170871,46666667;-9273702,4;850530,1333333333;22846784;76474572,8
787100;-399926114,1333333;-392778517,3333333;-9241429,333333334;859767,4666666667;22865028,266666666;27583185,066666666
787101;409060292,26666665;402076488,53333336;-9244701,866666667;852561,0666666667;22862451,2;79026534,4
787102;-228930696,53333333;-228670839,46666667;-9267054,933333334;864102,4;22854950,4;25347840
787103;-118331575,46666667;-114372462,93333334;-9228326,4;869038,9333333333;22853154,133333333;80964923,73333333
787104;360217181,8666667;351601096,53333336;-9275793,066666666;832115,2;22832384;23761181,866666667
787105;-440214161,06666666;-434376537,6;-9267323,733333332;853427,2;22852731,733333334;82240930,13333334
787106;235094634,66666666;232675020,8;-9225779,2;874491,7333333333;22883541,333333332;22884253,866666667
787107;61917469,86666667;56958903,46666667;-9263641,6;838762,6666666666;22875362,133333333;82749051,73333333
787108;-363735010,1333333;-356787938,1333333;-9233412,266666668;859153,0666666667;22873233,066666666;22747549,866666667
787109;423052753,06666666;415386248,53333336;-9232802,133333333;858402,1333333333;22888008,533333335;82509819,73333333
787110;-285470438,4;-283945088;-9272512;851473,0666666667;22866675,2;23306956,8
787111;-51041408;-48132224;-9233966,933333334;882214,4;22883767,466666665;81589388,8
787112;319584494,93333334;311294519,46666664;-9254993,066666666;865629,8666666667;22880520,533333335;24597248
787113;-449010931,2;-442558711,46666664;-9256849,066666666;859938,1333333333;22872046,933333334;79970112
787114;288445922,1333333;284848571,73333335;-9254638,933333334;859933,8666666667;22875993,6;26534638,933333334
787115;-6114611,2;-9977826,133333333;-9255569,066666666;856989,8666666667;22865608,533333335;77668791,46666667
787116;-318992964,26666665;-312429815,46666664;-9256418,133333333;860757,3333333334;22858884,266666666;29181781,333333332
787117;426601058,1333333;418383616;-9267067,733333332;870677,3333333334;22866700,8;74767799,46666667
787118;-335234645,3333333;-332572932,26666665;-9282854,4;854869,3333333334;22849582,933333334;32360904,533333335
787119;17289177,6;19058786,133333333;-9242137,6;864162,1333333333;22846707,2;71306278,4
787120;270868748,8;263075289,6;-9272469,333333334;866560;22852586,666666668;36016917,333333336
787121;-447218884,26666665;-440342626,1333333;-9280494,933333334;855197,8666666667;22826935,466666665;67429282,13333334
787122;334463202,1333333;329746641,06666666;-9232477,866666667;872716,8;22864328,533333335;40100398,93333333
787123;-74237017,6;-76904913,06666666;-9279330,133333333;841382,4;22852842,666666668;63194756,266666666
787124;-266755861,33333334;-260760405,33333334;-9250082,133333333;852983,4666666667;22871812,266666666;44496157,86666667
787125;419460134,4;410912448;-9247466,666666666;861222,4;22862361,6;58665395,2
787126;-377232324,26666665;-373477926,4;-9243468,8;862481,0666666667;22864622,933333334;49080162,13333333
787127;84889173,33333333;85464827,73333333;-9233254,4;866931,2;22850747,733333334;54021171,2
787128;215325273,6;208184358,4;-9276842,666666666;833011,2;22841309,866666667;53757465,6
787129;-434776516,26666665;-427617032,53333336;-9231223,466666667;886899,2;22889117,866666667;49360166,4
787130;372052279,46666664;366314393,6;-9250961,066666666;853738,6666666666;22853358,933333334;58397841,06666667
787131;-140925593,6;-142364808,53333333;-9287987,2;838216,5333333333;22829815,466666665;44759296
787132;-208431581,86666667;-203160217,6;-9221056;875272,5333333333;22870890,666666668;62922218,666666664
787133;401793211,73333335;393103812,26666665;-9264955,733333332;866496;22831765,333333332;40344179,2
787134;-410289838,93333334;-405573678,93333334;-9259741,866666667;867682,1333333333;22865373,866666667;67199458,13333334
787135;150173597,86666667;149512921,6;-9241766,4;865348,2666666667;22852023,466666665;36253393,06666667
787136;154260296,53333333;147955426,13333333;-9253265,066666666;866026,6666666666;22867221,333333332;71098594,13333334
787137;-412065365,3333333;-404846178,1333333;-9253764,266666668;845576,5333333333;22865028,266666666;32558058,666666668
787138;400374613,3333333;393730137,6;-9265139,2;831253,3333333334;22853329,066666666;74571029,33333333
787139;-204348125,86666667;-204552008,53333333;-9265429,333333334;855786,6666666666;22865664;29342924,8
787140;-145181589,33333334;-140811746,13333333;-9246361,6;848797,8666666667;22859430,4;77511722,66666667
787141;374207564,8;365543048,53333336;-9250158,933333334;878950,4;22887560,533333335;26695620,266666666
787142;-433642094,93333334;-428082389,3333333;-9272443,733333332;855176,5333333333;22864392,533333335;79855496,53333333
787143;211552507,73333332;209666850,13333333;-9241681,066666666;864507,7333333333;22877192,533333335;24685226,666666668
787144;89220966,4;83872669,86666666;-9288302,933333334;839095,4666666667;22837482,666666668;81528708,26666667
787145;-379592853,3333333;-372504635,73333335;-9237269,333333334;867776;22859298,133333333;23363387,733333334
787146;418616584,53333336;411236343,46666664;-9238318,933333334;873348,2666666667;22867340,8;82476940,8
787147;-263121437,86666667;-262066500,26666668;-9270984,533333333;858628,2666666667;22850282,666666668;22749841,066666666
787148;-78679889,06666666;-75291144,53333333;-9224110,933333334;869047,4666666667;22864375,466666665;82726425,6
787149;337184674,1333333;328746500,26666665;-9254306,133333333;841301,3333333334;22869329,066666666;22863052,8
787150;-446690466,1333333;-440476770,1333333;-9244940,8;821239,4666666667;22856196,266666666;82291259,73333333
787151;267531921,06666666;264387255,46666667;-9233267,2;835797,3333333334;22865792;23674274,133333333
787152;21759603,2;17435511,466666665;-9257207,466666667;856085,3333333334;22874265,6;81061201,06666666
787153;-338191146,6666667;-331454382,93333334;-9253760;844224;22849996,8;25234274,133333333
787154;426484492,8;418472405,3333333;-9250560;849344;22834752;79168733,86666666
787155;-315794926,93333334;-313596962,1333333;-9251272,533333333;864503,4666666667;22853209,6;27472268,8
787156;-10569476,266666668;-8300774,4;-9236369,066666666;848588,8;22842299,733333334;76645883,73333333
787157;291611272,53333336;283611170,1333333;-9250129,066666666;852053,3333333334;22845478,4;30257437,866666667
787158;-449247364,26666665;-442496307,2;-9230557,866666667;857945,6;22846178,133333333;73534058,66666667
787159;316615756,8;312372919,46666664;-9249288,533333333;829388,8;22835797,333333332;33621115,733333334
787160;-46576721,06666667;-49714670,93333333;-9245090,133333333;877354,6666666666;22881190,4;69909828,26666667
787161;-288876364,8;-282632832;-9252492,8;854199,4666666667;22869568;37460019,2
787162;423642077,8666667;415226978,1333333;-9244206,933333334;865826,1333333333;22869917,866666667;65865049,6
787163;-361114807,46666664;-357793514,6666667;-9258833,066666666;866376,5333333333;22886340,266666666;41702071,46666667
787164;57550144;58621794,13333333;-9237064,533333333;864311,4666666667;22875054,933333334;61508590,93333333
787165;238730730,66666666;231323182,93333334;-9260544;856234,6666666666;22871099,733333334;46154794,666666664
787166;-441133546,6666667;-434057173,3333333;-9247850,666666666;864315,7333333333;22879419,733333334;56950528
787167;357780309,3333333;352447586,1333333;-9257740,8;834560;22866854,4;50769817,6
787168;-114031180,8;-115970039,46666667;-9250299,733333332;850359,4666666667;22880652,8;52277282,13333333
787169;-232842803,2;-227249988,26666668;-9227886,933333334;862306,1333333333;22885115,733333334;55461469,86666667
787170;410321570,1333333;401663603,2;-9260445,866666667;831022,9333333333;22865629,866666667;47614331,733333334
787171;-397906018,1333333;-393558340,26666665;-9251187,2;853081,6;22876723,2;60094216,53333333
787172;124016401,06666666;123861294,93333334;-9215586,133333333;872068,2666666667;22884420,266666666;43091234,13333333
787173;179758963,2;173090777,6;-9255803,733333332;836753,0666666667;22861772,8;64543270,4
787174;-422507246,93333334;-415293307,73333335;-9235925,333333334;861405,8666666667;22871185,066666666;38809988,266666666
787175;390001169,06666666;383708825,6;-9238412,8;853273,6;22874210,133333333;68665399,46666667
787176;-178945344;-179644701,86666667;-9248605,866666667;849646,9333333333;22871752,533333335;34835392
787177;-171398182,4;-166634478,93333334;-9225147,733333332;868471,4666666667;22888627,2;72445141,33333333
787178;386650632,53333336;377962372,26666665;-9268373,333333334;835383,4666666667;22858304;31305297,066666666
787179;-425313710,93333334;-420074193,06666666;-9233489,066666666;878621,8666666667;22891387,733333334;75754922,66666667
787180;187115562,66666666;185734570,66666666;-9230566,4;852441,6;22866496;28296870,4
787181;116109597,86666666;110341593,6;-9267601,066666666;840226,1333333333;22858841,6;78455662,93333334
787182;-393979511,46666664;-386822446,93333334;-9239825,066666666;861845,3333333334;22859264;25887261,866666667
787183;412385105,06666666;405273053,8666667;-9220893,866666667;864034,1333333333;22880584,533333335;80521292,8
787184;-239826073,6;-239307609,6;-9258107,733333332;851618,1333333333;22861687,466666665;24124535,466666665
787185;-106014186,66666667;-102251434,66666667;-9226713,6;862323,2;22843319,466666665;81953228,8
